date,player,prop,platform,line,actual
2023-02-24,Damian Lillard,assists,MockBooks,10.5,7.094061380903149
2023-02-24,Damian Lillard,points,MockBooks,26.5,28.211336302837687
2023-02-24,Damian Lillard,rebounds,MockBooks,4.0,9.75095470067222
2023-02-24,Devin Booker,assists,MockBooks,8.5,8.573746616914608
2023-02-24,Devin Booker,points,MockBooks,23.5,22.218688430425217
2023-02-24,Devin Booker,rebounds,MockBooks,11.0,17.6616243962064
2023-02-24,Giannis Antetokounmpo,assists,MockBooks,8.5,10.144083081528793
2023-02-24,Giannis Antetokounmpo,points,MockBooks,19.0,12.611179561149305
2023-02-24,Giannis Antetokounmpo,rebounds,MockBooks,9.0,11.883158126100266
2023-02-24,Joel Embiid,assists,MockBooks,5.0,6.74000201267506
2023-02-24,Joel Embiid,points,MockBooks,22.5,11.623741873504184
2023-02-24,Joel Embiid,rebounds,MockBooks,11.0,13.258565427420272
2023-02-24,Kawhi Leonard,assists,MockBooks,5.5,6.303115520750121
2023-02-24,Kawhi Leonard,points,MockBooks,22.5,20.59116544422772
2023-02-24,Kawhi Leonard,rebounds,MockBooks,10.0,18.309511585153775
2023-02-24,Kevin Durant,assists,MockBooks,5.5,5.891832340154885
2023-02-24,Kevin Durant,points,MockBooks,23.0,27.619117976003267
2023-02-24,Kevin Durant,rebounds,MockBooks,7.0,6.116482881964839
2023-02-24,Kyrie Irving,assists,MockBooks,8.5,5.255146566816851
2023-02-24,Kyrie Irving,points,MockBooks,18.0,15.375518795190775
2023-02-24,Kyrie Irving,rebounds,MockBooks,8.5,11.27737895756167
2023-02-24,LeBron James,assists,MockBooks,7.5,8.932613042956252
2023-02-24,LeBron James,points,MockBooks,24.0,35.841365621020586
2023-02-24,LeBron James,rebounds,MockBooks,6.5,7.6237366184507644
2023-02-24,Luka Doncic,assists,MockBooks,5.0,5.273062129384319
2023-02-24,Luka Doncic,points,MockBooks,23.5,23.797993801292066
2023-02-24,Luka Doncic,rebounds,MockBooks,5.0,10.098789632390115
2023-02-24,Nikola Jokic,assists,MockBooks,9.5,13.211161875556545
2023-02-24,Nikola Jokic,points,MockBooks,24.5,35.265665967660674
2023-02-24,Nikola Jokic,rebounds,MockBooks,7.0,1.8640664844536587
2023-02-24,Shai Gilgeous-Alexander,assists,MockBooks,4.0,5.185383450346127
2023-02-24,Shai Gilgeous-Alexander,points,MockBooks,19.0,18.963901996976258
2023-02-24,Shai Gilgeous-Alexander,rebounds,MockBooks,11.5,19.870084108814822
2023-02-24,Stephen Curry,assists,MockBooks,8.5,7.556875291487273
2023-02-24,Stephen Curry,points,MockBooks,31.5,24.684505250906835
2023-02-24,Stephen Curry,rebounds,MockBooks,7.0,4.994422335674924
2023-02-25,Anthony Davis,assists,MockBooks,7.5,7.045453196874456
2023-02-25,Anthony Davis,points,MockBooks,29.0,30.272781070195933
2023-02-25,Anthony Davis,rebounds,MockBooks,7.5,7.709043821033349
2023-02-25,Damian Lillard,assists,MockBooks,8.5,8.81158093646366
2023-02-25,Damian Lillard,points,MockBooks,24.0,32.796973828200436
2023-02-25,Damian Lillard,rebounds,MockBooks,6.0,1.7539315220486467
2023-02-25,Devin Booker,assists,MockBooks,10.0,7.963694521763565
2023-02-25,Devin Booker,points,MockBooks,23.0,16.703686742976288
2023-02-25,Devin Booker,rebounds,MockBooks,10.0,15.809382082377546
2023-02-25,Jayson Tatum,assists,MockBooks,8.5,7.329190264694511
2023-02-25,Jayson Tatum,points,MockBooks,30.0,24.853301439102346
2023-02-25,Jayson Tatum,rebounds,MockBooks,7.5,10.062573506919737
2023-02-25,Joel Embiid,assists,MockBooks,4.0,7.401311054190457
2023-02-25,Joel Embiid,points,MockBooks,26.0,25.63625841047536
2023-02-25,Joel Embiid,rebounds,MockBooks,10.0,11.410870633518039
2023-02-25,Kawhi Leonard,assists,MockBooks,5.5,9.521519488211549
2023-02-25,Kawhi Leonard,points,MockBooks,20.5,27.74201816967669
2023-02-25,Kawhi Leonard,rebounds,MockBooks,12.5,9.068625818433874
2023-02-25,Kevin Durant,assists,MockBooks,6.5,4.260270205591247
2023-02-25,Kevin Durant,points,MockBooks,25.0,30.57294258359856
2023-02-25,Kevin Durant,rebounds,MockBooks,8.0,7.202384700414859
2023-02-25,Kyrie Irving,assists,MockBooks,8.5,10.876855105209433
2023-02-25,Kyrie Irving,points,MockBooks,18.5,10.859349863055753
2023-02-25,Kyrie Irving,rebounds,MockBooks,10.0,12.286974327088295
2023-02-25,LeBron James,assists,MockBooks,7.5,5.439478608250587
2023-02-25,LeBron James,points,MockBooks,25.0,26.59790947258981
2023-02-25,LeBron James,rebounds,MockBooks,4.0,7.292639298698548
2023-02-25,Luka Doncic,assists,MockBooks,5.0,4.595636187133227
2023-02-25,Luka Doncic,points,MockBooks,23.5,16.080726253164837
2023-02-25,Luka Doncic,rebounds,MockBooks,4.5,7.4034576472731874
2023-02-25,Nikola Jokic,assists,MockBooks,7.5,5.953875929550055
2023-02-25,Nikola Jokic,points,MockBooks,25.0,13.025354981761762
2023-02-25,Nikola Jokic,rebounds,MockBooks,6.0,6.3833653053503445
2023-02-25,Shai Gilgeous-Alexander,assists,MockBooks,4.5,5.363993207562759
2023-02-25,Shai Gilgeous-Alexander,points,MockBooks,20.0,21.67110759801999
2023-02-25,Shai Gilgeous-Alexander,rebounds,MockBooks,10.5,9.591663862269783
2023-02-25,Stephen Curry,assists,MockBooks,6.0,5.783633772006107
2023-02-25,Stephen Curry,points,MockBooks,30.5,25.7010307296511
2023-02-25,Stephen Curry,rebounds,MockBooks,6.5,8.605890165389692
2023-02-26,Anthony Davis,assists,MockBooks,6.5,6.45711919723424
2023-02-26,Anthony Davis,points,MockBooks,26.0,38.563870924482934
2023-02-26,Anthony Davis,rebounds,MockBooks,5.0,2.2809073652750955
2023-02-26,Damian Lillard,assists,MockBooks,9.0,9.712258155776814
2023-02-26,Damian Lillard,points,MockBooks,27.0,28.21566268856876
2023-02-26,Damian Lillard,rebounds,MockBooks,3.5,0.506940482531478
2023-02-26,Giannis Antetokounmpo,assists,MockBooks,8.0,9.228262931805597
2023-02-26,Giannis Antetokounmpo,points,MockBooks,16.0,17.06346341470026
2023-02-26,Giannis Antetokounmpo,rebounds,MockBooks,10.0,9.974168626447891
2023-02-26,Jayson Tatum,assists,MockBooks,10.0,8.12033612035286
2023-02-26,Jayson Tatum,points,MockBooks,26.5,30.549103435047346
2023-02-26,Jayson Tatum,rebounds,MockBooks,6.5,5.262711630148359
2023-02-26,Kawhi Leonard,assists,MockBooks,6.5,6.387087680320974
2023-02-26,Kawhi Leonard,points,MockBooks,22.0,29.31966051598223
2023-02-26,Kawhi Leonard,rebounds,MockBooks,12.0,9.152631787245031
2023-02-26,Kevin Durant,assists,MockBooks,5.5,9.543005155758959
2023-02-26,Kevin Durant,points,MockBooks,23.5,11.54050301760154
2023-02-26,Kevin Durant,rebounds,MockBooks,6.5,9.988461686457587
2023-02-26,Kyrie Irving,assists,MockBooks,8.5,10.594973022957701
2023-02-26,Kyrie Irving,points,MockBooks,17.5,20.86264081825942
2023-02-26,Kyrie Irving,rebounds,MockBooks,9.0,9.571205262481097
2023-02-26,Shai Gilgeous-Alexander,assists,MockBooks,4.0,0.0
2023-02-26,Shai Gilgeous-Alexander,points,MockBooks,17.0,20.061226682501434
2023-02-26,Shai Gilgeous-Alexander,rebounds,MockBooks,10.5,13.570652401198304
2023-02-27,Anthony Davis,assists,MockBooks,7.0,6.451152071436132
2023-02-27,Anthony Davis,points,MockBooks,25.5,22.071609849105926
2023-02-27,Anthony Davis,rebounds,MockBooks,7.5,6.607206210388022
2023-02-27,Damian Lillard,assists,MockBooks,9.5,8.21675157470526
2023-02-27,Damian Lillard,points,MockBooks,26.5,29.00104865584847
2023-02-27,Damian Lillard,rebounds,MockBooks,5.0,5.1117323990808945
2023-02-27,Devin Booker,assists,MockBooks,8.0,8.877908848810602
2023-02-27,Devin Booker,points,MockBooks,21.5,15.4059455246109
2023-02-27,Devin Booker,rebounds,MockBooks,11.5,10.408858534984738
2023-02-27,Giannis Antetokounmpo,assists,MockBooks,8.5,5.155080824512206
2023-02-27,Giannis Antetokounmpo,points,MockBooks,19.5,13.091879352777557
2023-02-27,Giannis Antetokounmpo,rebounds,MockBooks,9.0,5.204424385518022
2023-02-27,Jayson Tatum,assists,MockBooks,9.5,6.927413312907003
2023-02-27,Jayson Tatum,points,MockBooks,29.0,21.592746243549144
2023-02-27,Jayson Tatum,rebounds,MockBooks,6.5,5.944267149318703
2023-02-27,Joel Embiid,assists,MockBooks,5.5,9.400580529023859
2023-02-27,Joel Embiid,points,MockBooks,22.5,33.929177815628236
2023-02-27,Joel Embiid,rebounds,MockBooks,11.5,5.469838953168016
2023-02-27,Kevin Durant,assists,MockBooks,6.0,6.609983353735535
2023-02-27,Kevin Durant,points,MockBooks,23.0,21.936174050392836
2023-02-27,Kevin Durant,rebounds,MockBooks,5.5,9.247331547168272
2023-02-27,LeBron James,assists,MockBooks,8.0,8.932547324635703
2023-02-27,LeBron James,points,MockBooks,21.5,18.003114403967043
2023-02-27,LeBron James,rebounds,MockBooks,8.0,2.722545330470923
2023-02-28,Anthony Davis,assists,MockBooks,6.5,7.475247694283503
2023-02-28,Anthony Davis,points,MockBooks,26.5,33.06752889169767
2023-02-28,Anthony Davis,rebounds,MockBooks,7.0,8.657530203715702
2023-02-28,Damian Lillard,assists,MockBooks,8.5,6.065077587779292
2023-02-28,Damian Lillard,points,MockBooks,26.0,21.337697047719764
2023-02-28,Damian Lillard,rebounds,MockBooks,6.5,4.46986924660408
2023-02-28,Devin Booker,assists,MockBooks,8.0,10.865700278140618
2023-02-28,Devin Booker,points,MockBooks,24.5,19.08582448118088
2023-02-28,Devin Booker,rebounds,MockBooks,13.0,9.530812086419
2023-02-28,Giannis Antetokounmpo,assists,MockBooks,9.5,7.765191267103964
2023-02-28,Giannis Antetokounmpo,points,MockBooks,19.5,21.460606828410498
2023-02-28,Giannis Antetokounmpo,rebounds,MockBooks,8.5,10.436748619177921
2023-02-28,Jayson Tatum,assists,MockBooks,8.0,8.98233983616381
2023-02-28,Jayson Tatum,points,MockBooks,27.0,37.08493735200515
2023-02-28,Jayson Tatum,rebounds,MockBooks,7.0,11.097204107171867
2023-02-28,Joel Embiid,assists,MockBooks,6.0,3.479826141345666
2023-02-28,Joel Embiid,points,MockBooks,23.5,23.235390074772823
2023-02-28,Joel Embiid,rebounds,MockBooks,12.5,14.117032065191395
2023-02-28,Kawhi Leonard,assists,MockBooks,6.5,7.7537221485503505
2023-02-28,Kawhi Leonard,points,MockBooks,20.5,24.55981326446467
2023-02-28,Kawhi Leonard,rebounds,MockBooks,13.5,8.307052075866752
2023-02-28,Kevin Durant,assists,MockBooks,4.5,3.502206119611425
2023-02-28,Kevin Durant,points,MockBooks,26.0,23.8868499128977
2023-02-28,Kevin Durant,rebounds,MockBooks,9.0,6.3689580846139275
2023-02-28,Nikola Jokic,assists,MockBooks,8.0,9.444490729448665
2023-02-28,Nikola Jokic,points,MockBooks,26.0,24.519141253644953
2023-02-28,Nikola Jokic,rebounds,MockBooks,7.0,7.1919503017220725
2023-02-28,Shai Gilgeous-Alexander,assists,MockBooks,5.5,5.486752880480054
2023-02-28,Shai Gilgeous-Alexander,points,MockBooks,16.5,23.79630652544465
2023-02-28,Shai Gilgeous-Alexander,rebounds,MockBooks,10.5,9.306834234516291
2023-02-28,Stephen Curry,assists,MockBooks,7.0,4.6785315447860745
2023-02-28,Stephen Curry,points,MockBooks,32.5,37.11231582715162
2023-02-28,Stephen Curry,rebounds,MockBooks,7.0,6.050325507806277
2023-03-01,Damian Lillard,assists,MockBooks,9.0,12.168127423560291
2023-03-01,Damian Lillard,points,MockBooks,23.0,29.38829730716722
2023-03-01,Damian Lillard,rebounds,MockBooks,4.0,4.4120121350657255
2023-03-01,Devin Booker,assists,MockBooks,8.0,8.43347638007529
2023-03-01,Devin Booker,points,MockBooks,23.5,26.024385418454436
2023-03-01,Devin Booker,rebounds,MockBooks,9.5,13.003953302804645
2023-03-01,Giannis Antetokounmpo,assists,MockBooks,8.0,9.271368727121398
2023-03-01,Giannis Antetokounmpo,points,MockBooks,21.0,19.902163863671934
2023-03-01,Giannis Antetokounmpo,rebounds,MockBooks,9.5,7.250450248356288
2023-03-01,Jayson Tatum,assists,MockBooks,10.5,5.6633855433726215
2023-03-01,Jayson Tatum,points,MockBooks,26.5,17.470636933673408
2023-03-01,Jayson Tatum,rebounds,MockBooks,6.0,5.743360222629292
2023-03-01,Kawhi Leonard,assists,MockBooks,6.5,6.385383325439116
2023-03-01,Kawhi Leonard,points,MockBooks,22.5,19.6385051852128
2023-03-01,Kawhi Leonard,rebounds,MockBooks,10.0,12.539613491814077
2023-03-01,Kevin Durant,assists,MockBooks,4.0,6.052427494734007
2023-03-01,Kevin Durant,points,MockBooks,26.5,23.263540642123292
2023-03-01,Kevin Durant,rebounds,MockBooks,8.5,7.960465047371446
2023-03-01,Kyrie Irving,assists,MockBooks,10.0,6.589610415140076
2023-03-01,Kyrie Irving,points,MockBooks,19.5,16.91588284766538
2023-03-01,Kyrie Irving,rebounds,MockBooks,12.0,10.96478567150556
2023-03-01,Nikola Jokic,assists,MockBooks,9.0,9.39210683244295
2023-03-01,Nikola Jokic,points,MockBooks,28.5,25.911656419362373
2023-03-01,Nikola Jokic,rebounds,MockBooks,6.0,8.515737188024199
2023-03-01,Shai Gilgeous-Alexander,assists,MockBooks,4.5,4.079135505175335
2023-03-01,Shai Gilgeous-Alexander,points,MockBooks,19.5,19.721769515595398
2023-03-01,Shai Gilgeous-Alexander,rebounds,MockBooks,9.0,11.864305311595306
2023-03-01,Stephen Curry,assists,MockBooks,6.5,2.8969704656649817
2023-03-01,Stephen Curry,points,MockBooks,29.0,13.496006627504276
2023-03-01,Stephen Curry,rebounds,MockBooks,5.5,5.844594375694436
2023-03-02,Anthony Davis,assists,MockBooks,7.0,8.730743789621977
2023-03-02,Anthony Davis,points,MockBooks,30.0,31.748547806948714
2023-03-02,Anthony Davis,rebounds,MockBooks,7.0,4.304413584055456
2023-03-02,Damian Lillard,assists,MockBooks,8.5,11.627843673883225
2023-03-02,Damian Lillard,points,MockBooks,28.0,36.162781977692006
2023-03-02,Damian Lillard,rebounds,MockBooks,6.0,10.860918334690425
2023-03-02,Giannis Antetokounmpo,assists,MockBooks,8.5,11.574425299450992
2023-03-02,Giannis Antetokounmpo,points,MockBooks,19.0,23.801799683241445
2023-03-02,Giannis Antetokounmpo,rebounds,MockBooks,10.0,5.09032918695091
2023-03-02,Jayson Tatum,assists,MockBooks,9.5,10.882748230376308
2023-03-02,Jayson Tatum,points,MockBooks,25.0,14.785962327630447
2023-03-02,Jayson Tatum,rebounds,MockBooks,6.5,8.338883859683856
2023-03-02,Joel Embiid,assists,MockBooks,6.5,4.984364659368486
2023-03-02,Joel Embiid,points,MockBooks,25.5,23.43702317170777
2023-03-02,Joel Embiid,rebounds,MockBooks,11.5,15.45431337705744
2023-03-02,Kawhi Leonard,assists,MockBooks,6.0,7.703536664589279
2023-03-02,Kawhi Leonard,points,MockBooks,21.0,20.185932529941905
2023-03-02,Kawhi Leonard,rebounds,MockBooks,10.5,12.474564014483963
2023-03-02,Kevin Durant,assists,MockBooks,4.0,4.358577845500784
2023-03-02,Kevin Durant,points,MockBooks,27.5,14.893456904620997
2023-03-02,Kevin Durant,rebounds,MockBooks,8.5,13.208557207960807
2023-03-02,Kyrie Irving,assists,MockBooks,11.0,12.229997065081642
2023-03-02,Kyrie Irving,points,MockBooks,16.5,21.50850592447727
2023-03-02,Kyrie Irving,rebounds,MockBooks,11.5,12.110350685040693
2023-03-02,LeBron James,assists,MockBooks,8.5,7.123984885442722
2023-03-02,LeBron James,points,MockBooks,24.0,25.082692443724756
2023-03-02,LeBron James,rebounds,MockBooks,5.5,1.5226130905755122
2023-03-02,Luka Doncic,assists,MockBooks,6.5,4.699947559246081
2023-03-02,Luka Doncic,points,MockBooks,20.0,14.992018015231494
2023-03-02,Luka Doncic,rebounds,MockBooks,5.5,6.17595550917091
2023-03-02,Nikola Jokic,assists,MockBooks,9.0,8.496227509018158
2023-03-02,Nikola Jokic,points,MockBooks,22.0,19.319420389286776
2023-03-02,Nikola Jokic,rebounds,MockBooks,8.0,5.871533010580905
2023-03-02,Shai Gilgeous-Alexander,assists,MockBooks,3.5,6.459958673315649
2023-03-02,Shai Gilgeous-Alexander,points,MockBooks,21.0,14.414400445191376
2023-03-02,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,14.871791836087349
2023-03-02,Stephen Curry,assists,MockBooks,6.5,6.82076024309222
2023-03-02,Stephen Curry,points,MockBooks,28.0,36.87467045276593
2023-03-02,Stephen Curry,rebounds,MockBooks,8.5,12.592968144906717
2023-03-03,Anthony Davis,assists,MockBooks,6.0,3.6982329199004043
2023-03-03,Anthony Davis,points,MockBooks,29.5,31.37557873191999
2023-03-03,Anthony Davis,rebounds,MockBooks,7.0,10.093191660301606
2023-03-03,Damian Lillard,assists,MockBooks,9.0,8.544476630420576
2023-03-03,Damian Lillard,points,MockBooks,26.0,26.397610943702354
2023-03-03,Damian Lillard,rebounds,MockBooks,5.5,4.668586757654427
2023-03-03,Devin Booker,assists,MockBooks,8.5,9.444267384227828
2023-03-03,Devin Booker,points,MockBooks,23.0,17.765965737836563
2023-03-03,Devin Booker,rebounds,MockBooks,11.5,11.50301841550787
2023-03-03,Giannis Antetokounmpo,assists,MockBooks,8.5,7.179624314990369
2023-03-03,Giannis Antetokounmpo,points,MockBooks,21.0,21.495304825500646
2023-03-03,Giannis Antetokounmpo,rebounds,MockBooks,10.0,12.753527759247415
2023-03-03,Jayson Tatum,assists,MockBooks,9.0,6.802400395355447
2023-03-03,Jayson Tatum,points,MockBooks,27.0,34.56781747613622
2023-03-03,Jayson Tatum,rebounds,MockBooks,5.5,10.066820526408641
2023-03-03,Joel Embiid,assists,MockBooks,5.0,4.45465361469093
2023-03-03,Joel Embiid,points,MockBooks,24.0,27.303091617146897
2023-03-03,Joel Embiid,rebounds,MockBooks,11.0,13.6016244366267
2023-03-03,Kawhi Leonard,assists,MockBooks,5.5,8.140707624186996
2023-03-03,Kawhi Leonard,points,MockBooks,21.5,22.434351969207025
2023-03-03,Kawhi Leonard,rebounds,MockBooks,11.5,7.976600979161297
2023-03-03,Kyrie Irving,assists,MockBooks,7.5,6.829707637118665
2023-03-03,Kyrie Irving,points,MockBooks,19.0,7.827473361638457
2023-03-03,Kyrie Irving,rebounds,MockBooks,12.0,10.131282533726615
2023-03-03,Shai Gilgeous-Alexander,assists,MockBooks,4.5,2.8625622870918725
2023-03-03,Shai Gilgeous-Alexander,points,MockBooks,16.0,17.21969020051853
2023-03-03,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,9.652907637698258
2023-03-04,Anthony Davis,assists,MockBooks,6.0,4.7373848509696765
2023-03-04,Anthony Davis,points,MockBooks,24.5,34.41147572315539
2023-03-04,Anthony Davis,rebounds,MockBooks,5.5,8.885450910729958
2023-03-04,Devin Booker,assists,MockBooks,10.0,7.27881819419747
2023-03-04,Devin Booker,points,MockBooks,19.5,12.724614688967387
2023-03-04,Devin Booker,rebounds,MockBooks,12.0,15.14742113157278
2023-03-04,Joel Embiid,assists,MockBooks,5.0,3.965763504138403
2023-03-04,Joel Embiid,points,MockBooks,22.5,8.42655934816706
2023-03-04,Joel Embiid,rebounds,MockBooks,10.0,15.607955029629975
2023-03-04,Kawhi Leonard,assists,MockBooks,8.0,4.546347150616135
2023-03-04,Kawhi Leonard,points,MockBooks,18.5,23.099280972415833
2023-03-04,Kawhi Leonard,rebounds,MockBooks,9.5,15.26202219507968
2023-03-04,Kevin Durant,assists,MockBooks,6.5,9.041534519660884
2023-03-04,Kevin Durant,points,MockBooks,25.0,28.18758624321199
2023-03-04,Kevin Durant,rebounds,MockBooks,5.5,4.01971347815309
2023-03-04,Kyrie Irving,assists,MockBooks,9.0,9.350885888055991
2023-03-04,Kyrie Irving,points,MockBooks,18.0,7.4744914418076505
2023-03-04,Kyrie Irving,rebounds,MockBooks,11.0,10.240627102799323
2023-03-04,LeBron James,assists,MockBooks,7.0,6.85745633062703
2023-03-04,LeBron James,points,MockBooks,23.5,28.309756995421946
2023-03-04,LeBron James,rebounds,MockBooks,5.0,6.0516207493181255
2023-03-04,Luka Doncic,assists,MockBooks,5.0,4.32381885508284
2023-03-04,Luka Doncic,points,MockBooks,19.5,28.20294960700967
2023-03-04,Luka Doncic,rebounds,MockBooks,6.0,1.3714770567147356
2023-03-04,Shai Gilgeous-Alexander,assists,MockBooks,4.0,4.868481620353046
2023-03-04,Shai Gilgeous-Alexander,points,MockBooks,20.5,27.033128029800338
2023-03-04,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,7.696289576060937
2023-03-04,Stephen Curry,assists,MockBooks,8.0,7.766717220065317
2023-03-04,Stephen Curry,points,MockBooks,25.0,21.895706824331725
2023-03-04,Stephen Curry,rebounds,MockBooks,4.5,9.644015706952178
2023-03-05,Anthony Davis,assists,MockBooks,7.0,7.904171835400318
2023-03-05,Anthony Davis,points,MockBooks,29.0,22.289682034703656
2023-03-05,Anthony Davis,rebounds,MockBooks,4.5,7.869309955049964
2023-03-05,Damian Lillard,assists,MockBooks,8.0,9.297420619415563
2023-03-05,Damian Lillard,points,MockBooks,25.0,38.686857855405655
2023-03-05,Damian Lillard,rebounds,MockBooks,4.5,3.0371846264104407
2023-03-05,Devin Booker,assists,MockBooks,8.0,8.110058937606201
2023-03-05,Devin Booker,points,MockBooks,21.5,27.90072485714297
2023-03-05,Devin Booker,rebounds,MockBooks,10.0,11.11886441031221
2023-03-05,Giannis Antetokounmpo,assists,MockBooks,7.0,6.904700456599089
2023-03-05,Giannis Antetokounmpo,points,MockBooks,22.5,28.591801823794125
2023-03-05,Giannis Antetokounmpo,rebounds,MockBooks,9.5,5.5569662047044766
2023-03-05,Jayson Tatum,assists,MockBooks,9.5,5.451565674647512
2023-03-05,Jayson Tatum,points,MockBooks,30.0,28.058561042794892
2023-03-05,Jayson Tatum,rebounds,MockBooks,6.5,4.276800435699183
2023-03-05,Joel Embiid,assists,MockBooks,5.0,9.660394000716707
2023-03-05,Joel Embiid,points,MockBooks,25.0,17.752585368286987
2023-03-05,Joel Embiid,rebounds,MockBooks,8.5,9.874623882809914
2023-03-05,Kevin Durant,assists,MockBooks,6.0,7.685961855846674
2023-03-05,Kevin Durant,points,MockBooks,26.5,27.006659551777616
2023-03-05,Kevin Durant,rebounds,MockBooks,5.0,8.64805418010788
2023-03-05,Kyrie Irving,assists,MockBooks,8.5,13.987404274262197
2023-03-05,Kyrie Irving,points,MockBooks,19.0,23.063799990931862
2023-03-05,Kyrie Irving,rebounds,MockBooks,11.5,11.059460369417017
2023-03-05,LeBron James,assists,MockBooks,7.5,10.465605182780784
2023-03-05,LeBron James,points,MockBooks,24.5,21.07051278657758
2023-03-05,LeBron James,rebounds,MockBooks,6.0,4.703920539108042
2023-03-05,Luka Doncic,assists,MockBooks,5.0,7.0803571523765285
2023-03-05,Luka Doncic,points,MockBooks,22.0,39.17944817135622
2023-03-05,Luka Doncic,rebounds,MockBooks,7.5,0.07756556291482042
2023-03-05,Shai Gilgeous-Alexander,assists,MockBooks,2.5,4.394402056561572
2023-03-05,Shai Gilgeous-Alexander,points,MockBooks,17.5,17.01078711203885
2023-03-05,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,9.050045097742906
2023-03-05,Stephen Curry,assists,MockBooks,6.0,5.058862950747662
2023-03-05,Stephen Curry,points,MockBooks,26.0,26.010256179168476
2023-03-05,Stephen Curry,rebounds,MockBooks,6.0,7.143588462360939
2023-03-06,Anthony Davis,assists,MockBooks,7.5,7.660457121987574
2023-03-06,Anthony Davis,points,MockBooks,28.5,35.730032966804316
2023-03-06,Anthony Davis,rebounds,MockBooks,7.0,7.369473533384023
2023-03-06,Damian Lillard,assists,MockBooks,9.0,10.24620896473579
2023-03-06,Damian Lillard,points,MockBooks,26.5,35.432653604691644
2023-03-06,Damian Lillard,rebounds,MockBooks,6.0,3.59313090612494
2023-03-06,Devin Booker,assists,MockBooks,9.0,5.057451448068137
2023-03-06,Devin Booker,points,MockBooks,24.0,19.49351802631219
2023-03-06,Devin Booker,rebounds,MockBooks,12.0,14.43348519145231
2023-03-06,Giannis Antetokounmpo,assists,MockBooks,7.0,11.310584693094375
2023-03-06,Giannis Antetokounmpo,points,MockBooks,22.5,28.162094478146567
2023-03-06,Giannis Antetokounmpo,rebounds,MockBooks,8.5,8.472476740473237
2023-03-06,Joel Embiid,assists,MockBooks,5.5,2.855809351958857
2023-03-06,Joel Embiid,points,MockBooks,23.0,31.700047702139493
2023-03-06,Joel Embiid,rebounds,MockBooks,10.5,10.713699777945621
2023-03-06,Kawhi Leonard,assists,MockBooks,6.5,4.044659262940092
2023-03-06,Kawhi Leonard,points,MockBooks,20.0,24.453983868629056
2023-03-06,Kawhi Leonard,rebounds,MockBooks,12.0,12.246983881794796
2023-03-06,Kevin Durant,assists,MockBooks,6.0,7.7659202826830365
2023-03-06,Kevin Durant,points,MockBooks,25.0,20.14016464665538
2023-03-06,Kevin Durant,rebounds,MockBooks,9.0,4.657859549184693
2023-03-06,Kyrie Irving,assists,MockBooks,9.5,9.741794860291177
2023-03-06,Kyrie Irving,points,MockBooks,19.0,9.409722870382094
2023-03-06,Kyrie Irving,rebounds,MockBooks,11.5,8.006578075591323
2023-03-06,LeBron James,assists,MockBooks,8.0,6.619072940035334
2023-03-06,LeBron James,points,MockBooks,24.5,10.650278464896264
2023-03-06,LeBron James,rebounds,MockBooks,7.0,8.0731596467851
2023-03-06,Luka Doncic,assists,MockBooks,6.5,0.390516695390998
2023-03-06,Luka Doncic,points,MockBooks,23.5,19.029714160100962
2023-03-06,Luka Doncic,rebounds,MockBooks,5.0,3.4262275895288106
2023-03-06,Nikola Jokic,assists,MockBooks,9.5,9.27532043807194
2023-03-06,Nikola Jokic,points,MockBooks,29.0,24.995563161365272
2023-03-06,Nikola Jokic,rebounds,MockBooks,6.0,5.539651972447669
2023-03-06,Stephen Curry,assists,MockBooks,6.5,4.000876311172943
2023-03-06,Stephen Curry,points,MockBooks,29.0,26.222465598282337
2023-03-06,Stephen Curry,rebounds,MockBooks,5.5,6.47965942532539
2023-03-07,Anthony Davis,assists,MockBooks,6.5,7.119479698018644
2023-03-07,Anthony Davis,points,MockBooks,26.0,25.65840280603077
2023-03-07,Anthony Davis,rebounds,MockBooks,6.0,11.903924888309579
2023-03-07,Giannis Antetokounmpo,assists,MockBooks,8.5,9.486418469163539
2023-03-07,Giannis Antetokounmpo,points,MockBooks,19.5,24.306520123738654
2023-03-07,Giannis Antetokounmpo,rebounds,MockBooks,8.5,11.696375559599677
2023-03-07,Jayson Tatum,assists,MockBooks,8.5,11.52585058244761
2023-03-07,Jayson Tatum,points,MockBooks,26.5,22.0702012519939
2023-03-07,Jayson Tatum,rebounds,MockBooks,8.5,0.3569251082095519
2023-03-07,Joel Embiid,assists,MockBooks,5.0,5.461694227836392
2023-03-07,Joel Embiid,points,MockBooks,21.5,16.00497626025611
2023-03-07,Joel Embiid,rebounds,MockBooks,11.0,15.817504728546135
2023-03-07,Kawhi Leonard,assists,MockBooks,7.0,5.60856899322451
2023-03-07,Kawhi Leonard,points,MockBooks,17.0,29.4036131024125
2023-03-07,Kawhi Leonard,rebounds,MockBooks,10.5,8.871970893264741
2023-03-07,Kevin Durant,assists,MockBooks,5.0,2.2031477870985037
2023-03-07,Kevin Durant,points,MockBooks,24.0,14.956046861561013
2023-03-07,Kevin Durant,rebounds,MockBooks,9.0,8.915589936224103
2023-03-07,Kyrie Irving,assists,MockBooks,9.0,10.966712014981642
